RELEVE_NUMBER,FIELD RELEVE NUMBER,DATE (YEARMONTHDAY),RELEVE AREA (M2),RELEVE SHAPE,COVERSCALE,REPEAT SAMPLED (Y/N),COLLECTION,COLLECTION METHOD,SYNTAXON CODE,SYSTEM FOR PLANT COMMUNITY NAME,PLANT COMMUNITY NAME,AUTHOR CODE,REFERENCE FOR SPECIES DATA,TABLE NUMBER FOR SPECIES DATA,NUMBER OF RELEVE IN TABLE,REFERENCE FOR ENVIRONMENTAL DATA,TABLE NUMBER FOR ENVIRONMENTAL DATA,SUBZONE,COUNTRY CODE,DATASET,REGION,LOCATION,PHYSIOGRAPHIC DIVISION,PHYSIOGRAPHIC REGION SOURCE,GEOREFERENCE (Y/N),GEOREFERENCE SOURCE,GEOREFERENCE ACCURACY (M),LATITUDE WGS 84 (DD),LONGITUDEWGS84'(DD),ALTITUDE (M),SLOPE (DEGREES),ASPECT (DEGREES),TOPOGRAPHIC POSITION,SURFICIAL GEOLOGY,HABITAT TYPE ,SITE MOISTURE,DISTURBANCE,ORGANIC LAYER DEPTH (CM),SOIL TEXTURE  TOP MINERAL HORIZON,SOIL PH (at 10 cm),MOSSES IDENTIFIED (Y/N),LIVERWORTS IDENTIFIED (Y/N),LICHENS IDENTIFIED (Y/N),VASCULAR PLANT TAXONOMIC QUALITY ,CRYPTOGAM TAXONOMIC QUALITY,COVER TREE LAYER (%),COVER SHRUB LAYER (%),COVER TALL SHRUBS (%),COVER LOW SHRUBS (%),COVER ERECT DWARF-SHRUBS (%),COVER PROSTRATE DWARF-SHRUBS (%),COVER GRAMINOIDS (%),COVER TUSSOCK GRAMINOIDS (%),COVER FORBS (%),COVER SEEDLESS VASCULAR PLANTS (%),COVER MOSSES & LIVERWORTS (%),COVER LICHEN LAYER (%),COVER CRUST(%),COVER ALGAE LAYER (%),COVER BARE SOIL (%),COVER BARE ROCK (%),COVER OPEN WATER (%),COVER LITTER LAYER (%),COVER TOTAL (%),MEAN CANOPY HEIGHT (CM),MEAN TREE LAYER HEIGHT (CM),MEAN SHRUB LAYER HEIGHT (CM),MEAN HERB LAYER HEIGHT (CM),MEAN MOSS LAYER HEIGHT (CM),REMARKS
2L--96,,7/18/1996,,,Drude,,,,,,Dryas punctata - Hylocomium splendens+Flavocetraria cucullata - Carex misandra,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.5604,98.62336,60,5,90,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,50,,20,,,,,,,,,,,,80,,,,,,
30--96,,7/30/1996,,,Drude,,,,,,Dryas punctata  Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.57794,98.1873,280,,180,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,10,,,,10,,,,,,,,,,20,,,,,,
30L--96,,8/8/1996,,,Drude,,,,,,Dryas punctata+Salix polaris - Musci - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.54048,98.55675,60,10,135,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,40,,,,10,,40,,,,,,,,60,,,,,,
31--96,,7/30/1996,,,Drude,,,,,,Hylocomium splendens - Novosieversia glacialis+Salix polaris - Papaver polare+Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.5601,98.23926,300,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,60,,,,,,,,25,,,,,,
31L--96,,8/9/1996,,,Drude,,,,,,Festuca richardsonii+Poa alpigena+F.viviparoidea  Astragalus umbellatus+A.alpinus,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55115,98.63336,,,,RIPZN,,,,,,LOM,,Y,Y,Y,1,1,0,,,,50,,,,50,,,,,,,,,,100,,,,,,
32--96,,7/30/1996,,,Drude,,,,,,Hylocomium splendens+Tomentypnum nitens - Dryas punctata+Salix polaris - Carex arctisibirica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.56102,98.35334,240,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,20,,10,,,,90,,,,,,,,70,,,,,,
33--96,,7/31/1996,,,Drude,,,,,,Carex saxatilis+Eriophorum scheuchzeri+E.polystachion  Musci - gr,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53612,98.63003,50,0,-1,LW_PLN,,,,,,SLT,,Y,Y,Y,1,1,0,,,,,,40,,,,40,,,,,,,,70,,,,,,
34--96,,7/31/1996,,,Drude,,,,,,Meesia triquetra+Limprichtia revolvens -  - Carex concolor,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53947,98.63557,50,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,,,25,,,,80,,,,,,,,100,,,,,,
34--96b,,7/31/1996,,,Drude,,,,,,Tomentypnum nitens+Aulacomnium turgidum+Polytrichum strictum - Carex arctisibirica+C.concolor - Dryas punctata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53947,98.63557,50,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,10,,30,,,,90,,,,,,,,100,,,,,,
34L*--96,,8/11/1996,,,Drude,,,,,,Carex saxatilis ssp. laxa - Eriophorum scheuhczeri+Carex concolor - Herbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53641,98.62232,,0,-1,LW_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,50,,15,,,,,,,,,,50,,,,,,
34L--96,,8/11/1996,,,Drude,,,,,,Dryas punctata -  - Mixherbae ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53641,98.62232,40,0,-1,LW_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,20,,,,10,,,,,,,,,,30,,,,,,
34L--96a,,8/11/1996,,,Drude,,,,,,Dryas punctata - Mixherbae - Salix arctica+S.reptans,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53641,98.62232,40,0,-1,LW_PLN,,,,,,SND,,Y,Y,Y,1,1,0,,,50,30,,,,40,,,,,,,,,,90,,,,,,
35--96,,7/31/1996,,,Drude,,,,,,Carex concolor ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.54426,98.6339,50,0,-1,LW_PLN,,,,,,,,Y,Y,Y,1,1,0,,,,,,80,,,,,,,,,,,,90,,,,,,
35L--96,,8/12/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.59694,98.5058,100,10,180,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,60,,,,,,
36--96,,7/31/1996,,,Drude,,,,,,Dryas punctata - Dicranum sp.+Stereocaulon alpinum - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.54602,98.63722,55,0,-1,LW_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,40,,,,10,,50,,,,,,,,80,,,,,,
37--96,,7/31/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.56762,98.60905,70,,,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
38--96,,7/31/1996,,,Drude,,,,,,Tomentypnum nitens - Carex arctisibirica - Dryas punctata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.56446,98.62115,70,0,-1,EL_PLN,,,,,,LOM,,Y,Y,Y,1,1,0,,,,10,,25,,,,80,,,,,,,,75,,,,,,
3--96,,7/17/1996,,,Drude,,,,,,Hylocomium splendens+Tomentypnum nitens+Aulacomnium turgidum - Dryas punctata +Salix polaris - Carex arctisibirica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.52562,98.56692,50,,90,BACK,,,,,,,,Y,Y,Y,1,1,0,,,,30,,20,,,,40,,,,,,,,70,,,,,,
39--96,,7/31/1996,,,Drude,,,,,,Polytrichum strictum+Sphagnum sp. - Carex arctisibirica - Dryas punctata+Salix pulchra,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55953,98.60339,60,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,10,,15,,,,100,,,,,,,,100,,,,,,
3L--00,,8/23/2000,,,Drude,,,,,,Hylocomium splendens + Timentypnum nitens + Aulacomnium turgidum + Polytrichum strictum - Dryas punctata + Cassiope tetragona - Carex arctisibirica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.65244,102.58018,40,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,70,,20,,,,100,,,,,,,,85,,,,,,
3L--96,,7/19/1996,,,Drude,,,,,,Carex misandra+C.redowskiana - Equisetum variegatum+Mixherbae - Orthothecium chryseon,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55437,98.65398,,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,15,,10,,10,,,,,,,,30,,,,,,
40--96,,7/31/1996,,,Drude,,,,,,Polytrichum strictum+Hylocomium splendens+Aulacomnium turgidum - Luzula spsp.+Carex arctisibirica+Calamagrostis holmii - Salix reptans+S.pulchra,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55735,98.59372,60,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,10,,,15,,,,100,,,,,,,,100,,,,,,
40--96a,,7/31/1996,,,Drude,,,,,,Eriophorum polystachion - Calliergon sp.+Meesia spsp. - Dupontia fisheri+Calamagrostis groenlandica+Arctagrostis latifolia,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.55735,98.59372,60,0,-1,LW_PLN,,,,,,LOM,,Y,Y,Y,1,1,0,,,,,,50,,,,30,,,,,,,,100,,,,,,
41--96,,8/1/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.59416,98.82717,450,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,5,,,,,,
42--96,,8/1/1996,,,Drude,,,,,,Hylocomium splendens+Tomentypnum nitens+Aulacomnium turgidum - Herbae - Salix polaris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.59406,98.83662,420,,90,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,50,,15,,,,20,,,,,,,,60,,,,,,
43--96,,8/1/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.60504,98.85431,420,,,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,20,,,,30,30,,,,,,,60,,,,,,
44--96,,8/1/1996,,,Drude,,,,,,Hylocomium splendens - Dryas punctata - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.60214,98.76751,230,,270,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,70,,20,,15,,,,,,,,,,85,,,,,,
45--96,,8/1/1996,,,Drude,,,,,,Dryas punctata+Salix arctica - Ptilidium ciliare - Carex rupestris+Carex misandra,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.56025,98.69046,80,,270,BACK,,,,,,,,Y,Y,Y,1,1,0,,,,10,,10,,10,,,,,,,,,,,,,,,,
46--96,,8/3/1996,,,Drude,,,,,,Aulacomnium turgidum+Hylocomium splendens+Dicranum sp. - Dryas punctata+Salix polaris - Carex arctisibirica ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.52241,98.65913,120,,270,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,50,,15,,,,20,,,,,,,,90,,,,,,
46--96b,,8/3/1996,,,Drude,,,,,,Tomentypnum nitens - Eriophorim polystachion+Carex concolor+C. arctisibirica -,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.52241,98.65913,120,,270,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,,,20,,,,90,,,,,,,,90,,,,,,
47--96,,8/3/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.51657,98.67843,220,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,50,,,,,,
48--96,,8/3/1996,,,Drude,,,,,,Hylocomium splendens+Tomentypnum nitens - Dryas punctata+Salix polaris+Salix arctica - Carex arctisibirica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.51417,98.69295,230,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,30,,20,,,,100,,,,,,,,50,,,,,,
4--96,,7/17/1996,,,Drude,,,,,,Mixherbae - Racomitrium lanuginosum - Dryas punctata ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.51582,98.52824,200,,225,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,20,,,,,,,,30,,,,,,
49--96,,8/3/1996,,,Drude,,,,,,Tomentypnum nitens - Salix polaris+Salix arctica - Herbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.50644,98.72458,230,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,15,,,,15,,80,,,,,,,,50,,,,,,
4a--96,,7/17/1996,,,Drude,,,,,,Mixherbae - Aulacomnium turgidum+Dicranum sp. - Dryas punctata,,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.51582,98.52824,200,,225,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,5,,,,30,,15,,,,,,,,,,,,,,
4L--00a,,8/23/2000,,,Drude,,,,,,Polytrichum strictum - Salix polaris - Carex arctisibirica,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.64717,102.52166,7,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,20,,30,,,,100,,,,,,,,97,,,,,,
4L--00b,,8/23/2000,,,Drude,,,,,,Tomentypnum nitens + Sphagnum sp. - Eriophorum polystachion + Carex concolor - Salix pulchra + S.reptans,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.64717,102.52166,7,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,25,,,50,,,,100,,,,,,,,100,,,,,,
4L--96,,7/19/1996,,,Drude,,,,,,Mixherbae - Dryas punctata - Luzula confusa,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.59045,98.66239,250,10,225,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,30,,50,,20,,,,,,,,,,60,,,,,,
4L--96a,,7/19/1996,,,Drude,,,,,,Tomentypnun nitens+Bryum cryophyllum - - Luzula nivalis+Herbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.59045,98.66239,250,10,225,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,80,,,,,,,,100,,,,,,
50--96,,8/3/1996,,,Drude,,,,,,Carex arctisibirica - Hylocomium splendens+Aulacomnium turgidum+Tomentypnum nitens - Salix polaris+Dryas punctata ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.49445,98.74537,210,,270,BACK,,,,,,CLY,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,75,,,,,,
51--96,,8/3/1996,,,Drude,,,,,,Distichum capillaceum+Ditrichum flexicaule+Tomentypnum nitens - Thamnolia vermicularis+Flavocetraria cucullata+Asachynea chrysantha - Salix polaris+Dryas punctata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.48977,98.75203,240,,270,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,10,,,,,,60,20,,,,,,,40,,,,,,
51--96b,,8/3/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.48977,98.75203,240,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,10,,,,,,
51--96v,,8/3/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.48977,98.75203,220,,270,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,70,,,,,,
52--96,,8/3/1996,,,Drude,,,,,,Novosieversia glacialis - Papaver polare - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.48725,98.69833,270,,180,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,15,,,,,,
53--96,,8/3/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.48582,98.68179,290,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,10,,,,,,
54--96,,8/3/1996,,,Drude,,,,,,Tomentypnum nitens+Ditrichum flexicaule - Dryas punctata+Salix polaris - Herbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.49303,98.66715,240,5,360,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,40,,,,15,,80,,,,,,,,70,,,,,,
55--96,,8/4/1996,,,Drude,,,,,,Tomentypnum nitens+Orthothecium chryseon+Hylocomium splendens - Dryas punctata+Salix polaris - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.56014,98.55194,150,,45,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,35,,,,10,,80,,,,,,,,70,,,,,,
57--96a,,8/4/1996,,,Drude,,,,,,Polytrichum strictum - Luzula spsp.+Calamagrostis holmii - Salix reptans,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.57896,98.53993,70,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,5,,,10,,,,100,,,,,,,,100,,,,,,
57--96b,,8/4/1996,,,Drude,,,,,,Eriophorum polystachion+E.scheuchzeri  Salix reptans,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.57896,98.53993,70,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,5,,,50,,,,,,,,,,,,60,,,,,,
57--96v,,8/4/1996,,,Drude,,,,,,Arctophila fulva+Carex concolor  Calliergon giganteum,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.57896,98.53993,70,0,-1,LW_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,,,10,,,,10,,,,,,,,20,,,,,,
58--96,,8/4/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.59045,98.58741,100,,225,FOOT,,,,,,GRV,,Y,Y,Y,1,1,0,,,,20,,,,,,50,,,,,,,,30,,,,,,
5--96,,7/17/1996,,,Drude,,,,,,Dryas punctata+Cassiope teragona - Mixherbae - Carex arctisibirica+Carex rupestris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.49372,98.50321,100,25,180,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,30,,30,,30,,,,,,,,,,80,,,,,,
59--96,,8/4/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.59916,98.59858,180,,270,FOOT,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,
5L--96,,7/23/1996,,,Drude,,,,,,Carex concolor ,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53504,98.63673,,,-1,LW_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,80,,,,,,,,,,,,80,,,,,,
5L--96a,,7/23/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53504,98.63673,,0,-1,LW_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,60,,,,,,
60--96a,,8/7/1996,,,Drude,,,,,,Tomentypnum nitens+Aulacomnium turgidum+Hylocomium splendens - Dryas punctata+Salix polaris - Carex arctisibirica+C.concolor+Eriophorum polystachion,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.54507,98.58954,70,,90,FOOT,,,,,,LOM,,Y,Y,Y,1,1,0,,,,25,,15,,,,90,,,,,,,,70,,,,,,
60--96b,,8/7/1996,,,Drude,,,,,,Carex concolor+Eriophorum polystachion - Calliergon spsp.+ Cinclidium sp. - Arctagrostis latufolia+Hierochloe pauciflora,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.54507,98.58954,70,,90,FOOT,,,,,,LOM,,Y,Y,Y,1,1,0,,,,,,75,,,,30,,,,,,,,100,,,,,,
61--96,,8/7/1996,,,Drude,,,,,,Hylocomium splendens+Tomentypnum nitens+Aulacomnium turgidum - Carex arctisibirica+C.concolor+Eriophorum polystachion-Deschampsia borealis - Salix polaris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.54026,98.55326,250,0,-1,EL_PLN,,,,,,LOM,,Y,Y,Y,1,1,0,,,,5,,35,,,,100,,,,,,,,65,,,,,,
62--96,,8/7/1996,,,Drude,,,,,,Aulacomnium turgidum+Tomentypnum nitens+Hylocomium splendens - Novosieversia glacialis - Deschampsia spsp.+Arctagrostis latifolia,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53202,98.45117,420,,315,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,15,,15,,80,,,,,,,,40,,,,,,
63--96,,8/7/1996,,,Drude,,,,,,Racomitrium lanuginosum+Oncophorus sp. - Salix polaris - Thamnolia vermicularis+Flavocetraria spsp.,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.52559,98.42703,380,,360,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,20,,,,,,80,20,,,,,,,80,,,,,,
64--96,,8/7/1996,,,Drude,,,,,,Novosieversia glacialis+Papaver polare - Tomentypnum nitens+Ditrichum sp.+Aulacomnium turgidum - Salix polaris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.52624,98.40487,430,0,-1,EL_PLN,,,,,,,,Y,Y,Y,1,1,0,,,,15,,,,60,,50,,,,,,,,15,,,,,,
65--96,,8/7/1996,,,Drude,,,,,,Hylocomium splendens+Ptilidium ciliare+Aulacomnium turgidum - Carex arctisibirica - Salix polaris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.528,98.3322,300,,360,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,7,,15,,,,100,,,,,,,,70,,,,,,
66--96,,8/7/1996,,,Drude,,,,,,Hylocomium splendens+Racomitrium lanuginosum+Aulacomnium turgidum - Papaver polare+Saxifraga spsp. -,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.51546,98.24505,570,0,-1,EL_PLN,,,,,,,,Y,Y,Y,1,1,0,,,,,,,,,,50,,,,,,,,10,,,,,,
67--96,,8/7/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.51124,98.25533,450,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,10,10,20,,90,,,,,,,,60,,,,,,
68--96,,8/7/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.51434,98.29464,290,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,10,,,,,,
6--96,,7/17/1996,,,Drude,,,,,,Racomitrium lanuginosum - Dryas punctata+Cassiope tetragona - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.50784,98.55416,50,0,-1,LW_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,30,,,,10,,60,,,,,,,,20,,,,,,
69--96,,8/7/1996,,,Drude,,,,,,Ditrichum sp.+Tomentypnum nitens - Carex arctisibirica - Dryas punctata+Salix polaris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.51293,98.31489,260,,45,BACK,,,,,,,,Y,Y,Y,1,1,0,,,,25,,30,,,,100,,,,,,,,65,,,,,,
6L--96,,7/23/1996,,,Drude,,,,,,Dryas punctata - Carex rupestris+C.misandra+Mixherbae - Thamnolia vermicularis+Flavocetraria cucullata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.53631,98.65632,100,10,315,BACK,,,,,,GRV,,Y,Y,Y,1,1,0,,,,40,,,,,,,10,,,,,,,50,,,,,,
70--96,,8/7/1996,,,Drude,,,,,,Dicranum sp.+Polytrichum strictum  Salix polaris,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.5117,98.36139,220,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,30,,,,,,100,,,,,,,,90,,,,,,
71--96,,8/8/1996,,,Drude,,,,,,Mixherbae  Dryas punctata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.50934,98.4021,190,0,-1,RIPZN,,,,,,,,Y,Y,Y,1,1,0,,,,50,,,,50,,,,,,,,,,15,,,,,,
72--96,,8/9/1996,,,Drude,,,,,,Mixherbae - Dryas punctata - Salix reptans,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.5845,98.37104,110,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,10,20,,,,30,,,,,,,,,,60,,,,,,
72a--96,,8/9/1996,,,Drude,,,,,,Hyl?comium splendens+Aulacomnium turgidum - Dryas punctata - Mixherbae,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.5845,98.37104,110,0,-1,RIPZN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,40,,,,10,,100,,,,,,,,100,,,,,,
73--96,,8/9/1996,,,Drude,,,,,,,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.59526,98.28644,280,0,-1,EL_PLN,,,,,,GRV,,Y,Y,Y,1,1,0,,,,,,,,,,,,,,,,,,7,,,,,,
74--96,,8/9/1996,,,Drude,,,,,,Hyl?comium splendens - Carex arctisibirica+C.concolor - Salix polaris+Dryas punctata,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.60812,98.26675,240,,180,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,10,,15,,,,100,,,,,,,,80,,,,,,
74--96a,,8/9/1996,,,Drude,,,,,,Tomentypnum nitens - Eriophorum polystachion+E.russeolum - Carex concolor,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.60812,98.26675,240,,180,BACK,,,,,,LOM,,Y,Y,Y,1,1,0,,,,,,35,,,,80,,,,,,,,100,,,,,,
75--96,,8/9/1996,,,Drude,,,,,,Carex concolor  Meesia triquetra+Limprichtia revolvens,Igor Pospelov,,,,,,D,RU,,Taymyr,,,,Y,GPS,,74.69327,98.48382,180,0,-1,EL_PLN,,,,,,ORG,,Y,Y,Y,1,1,0,,,,,,100,,,,40,,,,,,,,100,,,,,,
